id,agentURL,price,addr,daftURL,longitude,latitude
849,https://www.daft.ie/dublin/estate-agents/dublin-2/finchley/,"€3,300 Per month","On Canal, Ranelagh, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/ranelagh/on-canal-ranelagh-dublin-1897806/,-6.255719,53.331111
850,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,456 Per month","Upper Clanbrassil Street, Portobello, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/portobello/upper-clanbrassil-street-portobello-dublin-1897805/,-6.274982,53.3319
851,/agent.daft?id=8834&p=rpswvswq,"€2,200 Per month","Willbrook Estate, Rathfarnham, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/rathfarnham/willbrook-estate-rathfarnham-dublin-1894216/,-6.289465,53.287627
852,/agent.daft?id=8834&p=rpswvswq,"€2,200 Per month","Customs House Harbour, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/customs-house-harbour-dublin-1-dublin-1891823/,-6.247889,53.350721
853,/agent.daft?id=8834&p=rpswvswq,"€2,200 Per month","South Lotts Road, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/dublin-4/south-lotts-road-dublin-4-dublin-1891316/,-6.232038,53.340008
854,/agent.daft?id=8834&p=rpswvswq,"€2,200 Per month","Glenview Park, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/glenview-park-tallaght-dublin-1891563/,-6.343908,53.288804
855,NULL,"€2,250 Per month","4 Mountjoy Parade, Dublin 1",http://www.daft.ie/dublin/houses-for-rent/dublin-1/4-mountjoy-parade-dublin-1-dublin-1894304/,-6.252394,53.358337
856,https://www.daft.ie/dublin/estate-agents/ranelagh/omdestateagents/,"€1,695 Per month","Landscape Court, Landscape Road, Churchtown, Dublin 14",http://www.daft.ie/dublin/apartments-for-rent/churchtown/landscape-court-landscape-road-churchtown-dublin-1888877/,-6.268139,53.29955
857,https://www.daft.ie/dublin/estate-agents/ranelagh/omdestateagents/,€750 Per week,"Corn Exchange, Burgh Quay, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/corn-exchange-burgh-quay-dublin-2-dublin-1884977/,-6.254246,53.347234
858,https://www.daft.ie/dublin/estate-agents/ranelagh/omdestateagents/,"€5,460 Per month","Belmont House Stoney Road, Dundrum, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/dundrum/belmont-house-stoney-road-dundrum-dublin-1886175/,-6.186037,53.279924
859,https://www.daft.ie/dublin/estate-agents/ranelagh/omdestateagents/,"€1,650 Per month","2 Kilininny Court, Firhouse, Dublin 24",http://www.daft.ie/dublin/apartments-for-rent/firhouse/2-kilininny-court-firhouse-dublin-1863443/,-6.348159,53.276676
860,https://www.daft.ie/dublin/estate-agents/dublin-4/beirnewise/,"€2,608 Per month","57 Highfield Road, Rathgar, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/rathgar/57-highfield-road-rathgar-dublin-1896768/,-6.271858,53.312612
861,https://www.daft.ie/dublin/estate-agents/dublin-4/beirnewise/,"€2,450 Per month","2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/dalkey/2-monte-vella-barnhill-road-dalkey-dublin-1885875/,-6.109308,53.277849
862,https://www.daft.ie/dublin/estate-agents/dublin-4/beirnewise/,"€2,500 Per month","12 Foxrock Mount, Foxrock, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/foxrock/12-foxrock-mount-foxrock-dublin-1887505/,-6.177135,53.275842
863,https://www.daft.ie/dublin/estate-agents/dublin-4/beirnewise/,"€1,750 Per month","Apt 43 Manor Hall, Mount Brown, Kilmainham, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/kilmainham/apt-43-manor-hall-mount-brown-kilmainham-dublin-1890126/,-6.296383,53.341903
864,https://www.daft.ie/dublin/estate-agents/dublin-4/beirnewise/,"€1,500 Per month","The Cedars, Monkstown Valley, Monkstown, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/monkstown/the-cedars-monkstown-valley-monkstown-dublin-1894740/,-6.231962,53.327321
865,NULL,"€2,250 Per month","15 Cornmill Apartment, Distillery Road, Clonliffe, Drumcondra, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/drumcondra/15-cornmill-apartment-distillery-road-clonliffe-drumcondra-dublin-1893762/,-6.252889,53.371769
866,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,800 Per month","Alderman, Belmont, Sandyford, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/sandyford/alderman-belmont-sandyford-dublin-1895191/,-6.223924,53.26508
867,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,400 Per month","Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/cubes-6-beacon-south-quarter-sandyford-dublin-1892330/,-6.215551,53.277068
868,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€9,000 Per month","Avonmore, Foxrock, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/foxrock/avonmore-foxrock-dublin-1880453/,-6.185318,53.276253
869,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€3,500 Per month","Stepaside, Stepaside, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/stepaside/stepaside-stepaside-dublin-1888011/,-6.221123,53.262455
870,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,000 Per month","Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/cubes-6-beacon-south-quarter-sandyford-dublin-1892231/,-6.215551,53.277068
871,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€10,000 Per month","Off Leopardstown Road, Foxrock, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/foxrock/off-leopardstown-road-foxrock-dublin-1880444/,-6.174545,53.27002
872,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,700 Per month","Orby View, The Gallops, Leopardstown, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/leopardstown/orby-view-the-gallops-leopardstown-dublin-1897009/,-6.203101,53.264416
873,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,200 Per month","Cairnbrook Avenue, Carrickmines, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/carrickmines/cairnbrook-avenue-carrickmines-dublin-1896333/,-6.181943,53.246677
874,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€3,800 Per month","Belarmine, Stepaside, Sandyford, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/sandyford/belarmine-stepaside-sandyford-dublin-1893492/,-6.219999,53.25867
875,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€3,000 Per month","The Newman, The Court, Killiney, Killiney, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/killiney/the-newman-the-court-killiney-killiney-dublin-1887488/,-6.114692,53.256826
876,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,500 Per month","One Beacon, Beacon Hotel, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/one-beacon-beacon-hotel-sandyford-dublin-1873678/,-6.220476,53.276137
877,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,000 Per month","Wedgewood, Beside The Beacon Hotel, Sandyford, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/sandyford/wedgewood-beside-the-beacon-hotel-sandyford-dublin-1897511/,-6.225263,53.281483
878,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,900 Per month","Belmont, Stepaside, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/stepaside/belmont-stepaside-dublin-1896612/,-6.223256,53.265581
879,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,500 Per month","One Beacon, Beacon Hotel, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/one-beacon-beacon-hotel-sandyford-dublin-1882015/,-6.220689,53.276227
880,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,000 Per month","Cubes 5, Beacon South Quarter, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/cubes-5-beacon-south-quarter-sandyford-dublin-1894439/,-6.216176,53.277115
881,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,000 Per month","Belarmine, Stepaside, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/stepaside/belarmine-stepaside-dublin-1897176/,-6.218166,53.260767
882,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,500 Per month","Batchelors Walk Apartments, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/batchelors-walk-apartments-dublin-2-dublin-1891513/,-6.265342,53.347341
883,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,400 Per month","Cairnbrook, Glenamuck Road, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/cairnbrook-glenamuck-road-sandyford-dublin-1896332/,-6.181901,53.246575
884,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€3,500 Per month","Killiney Court Apartments, Killiney, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/killiney/killiney-court-apartments-killiney-dublin-1873854/,-6.114026,53.256813
885,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,900 Per month","Belmont Drive, Sandyford, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/sandyford/belmont-drive-sandyford-dublin-1896330/,-6.223621,53.2651
886,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€3,400 Per month","Brickfield Way, Honeypark, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/dun-laoghaire/brickfield-way-honeypark-dun-laoghaire-dublin-1894106/,-6.147857,53.27785
887,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€3,500 Per month","Killiney Court Apartments, Station Road, Killiney, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/killiney/killiney-court-apartments-station-road-killiney-dublin-1890209/,-6.114626,53.256956
888,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,000 Per month","Glencairn Thicket, Leopardstown, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/leopardstown/glencairn-thicket-leopardstown-dublin-1894853/,-6.20122,53.262217
889,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,500 Per month","Cairnbrook Manor, Carrickmines, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/carrickmines/cairnbrook-manor-carrickmines-dublin-1886882/,-6.180844,53.246167
890,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€3,500 Per month","Killiney Court, Killiney Bay, Killiney, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/killiney/killiney-court-killiney-bay-killiney-dublin-1887483/,-6.114546,53.256874
891,https://www.daft.ie/dublin/estate-agents/sandyford/morrisonestates/,"€2,950 Per month","Convent Hall Penthouse, Mount Saint Annes, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/convent-hall-penthouse-mount-saint-annes-milltown-dublin-1897482/,-6.248587,53.312834
892,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,500 Per month","Rathgar Avenue, Rathgar, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/rathgar/rathgar-avenue-rathgar-dublin-1817060/,-6.275103,53.313391
893,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€2,800 Per month","Adelaide Road, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/adelaide-road-dublin-2-dublin-1891319/,-6.259497,53.332643
894,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,500 Per month","Rathgar Road, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/rathgar-road-rathmines-dublin-1895051/,-6.269728,53.318291
895,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€2,200 Per month","Adelaide Road, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/adelaide-road-dublin-2-dublin-1891321/,-6.259154,53.332617
896,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,500 Per month","Marino Cresent, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/marino-cresent-clontarf-dublin-1893010/,-6.198571,53.364623
897,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,400 Per month","Grosvenor Square, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/grosvenor-square-rathmines-dublin-1863817/,-6.273814,53.32376
898,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€2,600 Per month","Brownsbarn Wood, Citywest, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/citywest/brownsbarn-wood-citywest-dublin-1892996/,-6.437686,53.287331
899,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,650 Per month","Ranelagh Village, Ranelagh, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/ranelagh/ranelagh-village-ranelagh-dublin-1895831/,-6.252092,53.324122
900,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,500 Per month","Keeper Road, Crumlin, Dublin 12",http://www.daft.ie/dublin/apartments-for-rent/crumlin/keeper-road-crumlin-dublin-1897484/,-6.301709,53.331812
901,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,300 Per month","Annesley Bridge Road, North Strand, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/north-strand/annesley-bridge-road-north-strand-dublin-1894716/,-6.237932,53.361536
902,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,100 Per month","Rathgar Avenue, Rathgar, Dublin 6",http://www.daft.ie/dublin/studio-apartments-for-rent/rathgar/rathgar-avenue-rathgar-dublin-1814381/,-6.275232,53.313775
903,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,750 Per month","Marino Cresent, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/marino-cresent-clontarf-dublin-1894758/,-6.198571,53.364623
904,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,200 Per month","Annesley Bridge Road, North Strand, Dublin 3",http://www.daft.ie/dublin/studio-apartments-for-rent/north-strand/annesley-bridge-road-north-strand-dublin-1884535/,-6.237707,53.361767
905,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€2,050 Per month","Eustace Court, Cualanor, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/eustace-court-cualanor-dun-laoghaire-dublin-1892310/,-6.141917,53.286762
906,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€1,950 Per month","Bracken Hill, Blackglen Road, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/bracken-hill-blackglen-road-sandyford-dublin-1893939/,-6.237307,53.270343
907,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€2,390 Per month","Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/donnybrook/bloomfield-park-bloomfield-avenue-donnybrook-dublin-1895727/,-6.244999,53.325734
908,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€2,100 Per month","Orpen Dale, Stillorgan, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/stillorgan/orpen-dale-stillorgan-dublin-1895865/,-6.190295,53.289606
909,https://www.daft.ie/dublin/estate-agents/rathmines/ryanestateagents/,"€2,000 Per month","Grosvenor Square, Rathmines, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/rathmines/grosvenor-square-rathmines-dublin-1896753/,-6.27248,53.323876
910,https://www.daft.ie/dublin/estate-agents/rathmines/ryanestateagents/,"€1,250 Per month","Grosvenor Square, Rathmines, Dublin 6",http://www.daft.ie/dublin/studio-apartments-for-rent/rathmines/grosvenor-square-rathmines-dublin-1896758/,-6.27248,53.32394
911,NULL,"€3,000 Per month","Jameson Orchard, Seamount Road, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/jameson-orchard-seamount-road-malahide-dublin-1896280/,-6.142679,53.442926
912,NULL,"€2,350 Per month","Jameson Orchard, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/jameson-orchard-malahide-dublin-1895700/,-6.138436,53.442891
913,NULL,"€2,300 Per month","Gate Lodge, Seamount Road, Malahide, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/gate-lodge-seamount-road-malahide-malahide-dublin-1897237/,-6.14402,53.44196
914,https://www.daft.ie/dublin/estate-agents/ranelagh/dublinlettingscom/,"€3,000 Per month","Sweepstakes, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/sweepstakes-ballsbridge-dublin-1881522/,-6.228402,53.331893
915,https://www.daft.ie/dublin/estate-agents/ranelagh/dublinlettingscom/,"€2,000 Per month","Cooley Road, Drimnagh, Dublin 12",http://www.daft.ie/dublin/houses-for-rent/drimnagh/cooley-road-drimnagh-dublin-1896063/,-6.326181,53.331261
916,https://www.daft.ie/dublin/estate-agents/ranelagh/dublinlettingscom/,"€1,950 Per month","St Kevin'S Parade, Dublin 8",http://www.daft.ie/dublin/houses-for-rent/dublin-8/st-kevins-parade-dublin-8-dublin-1897350/,-6.273796,53.334469
917,https://www.daft.ie/dublin/estate-agents/ranelagh/dublinlettingscom/,"€1,575 Per month","Amiens Square Amiens Street, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/amiens-square-amiens-street-dublin-1-dublin-1895706/,-6.250906,53.350745
918,https://www.daft.ie/dublin/estate-agents/ranelagh/dublinlettingscom/,"€1,560 Per month","Belfry Lawns, Citywest, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/citywest/belfry-lawns-citywest-dublin-1896714/,-6.417381,53.278399
919,https://www.daft.ie/dublin/estate-agents/dublin-1/swipeproperty/,"€2,300 Per month","Middle Gardiner Street, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/middle-gardiner-street-dublin-1-dublin-1897802/,-6.257322,53.354981
920,NULL,"€1,200 Per month","Olivemount House, Olivemount Road, Dundrum, Dublin 14",http://www.daft.ie/dublin/apartments-for-rent/dundrum/olivemount-house-olivemount-road-dundrum-dublin-1887966/,-6.244156,53.291597
921,https://www.daft.ie/dublin/estate-agents/drumcondra/kbd/,"€2,100 Per month","Belmayne Avenue, Balgriffin, Dublin 13",http://www.daft.ie/dublin/houses-for-rent/balgriffin/21-belmayne-avenue-balgriffin-dublin-1895168/,-6.170555,53.405121
922,https://www.daft.ie/dublin/estate-agents/drumcondra/kbd/,"€1,700 Per month","3 Ashford, Glasnevin, Dublin 11",http://www.daft.ie/dublin/apartments-for-rent/glasnevin/3-ashford-glasnevin-dublin-1893992/,-6.27679,53.37932
923,https://www.daft.ie/dublin/estate-agents/drumcondra/kbd/,"€2,100 Per month","Belmayne Avenue, Clarehall, Dublin 13",http://www.daft.ie/dublin/houses-for-rent/clarehall/21-belmayne-avenue-clarehall-dublin-1895166/,-6.170555,53.405121
924,https://www.daft.ie/dublin/estate-agents/drumcondra/kbd/,"€1,750 Per month","3 Grove House, Maxwell Road, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/3-grove-house-maxwell-road-rathmines-dublin-1895731/,-6.266922,53.317563
925,https://www.daft.ie/dublin/estate-agents/drumcondra/kbd/,"€2,100 Per month","122 Beaumont Road, Beaumont, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/beaumont/122-beaumont-road-beaumont-dublin-1894010/,-6.232451,53.385718
926,https://www.daft.ie/dublin/estate-agents/drumcondra/kbd/,"€1,600 Per month","Tuskar Rock, Custom House Harbour, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/204-tuskar-rock-custom-house-harbour-dublin-1-dublin-1857412/,-6.247882,53.351199
927,https://www.daft.ie/dublin/estate-agents/drumcondra/kbd/,"€1,700 Per month","Beaumont Road, Beaumont, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/beaumont/beaumont-road-beaumont-dublin-1897361/,-6.241747,53.388216
928,https://www.daft.ie/kildare/estate-agents/maynooth/coonanproperty/,"€1,800 Per month","Tallyhall Close, Lucan, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/lucan/tallyhall-close-lucan-dublin-1897678/,-6.439904,53.336032
929,https://www.daft.ie/dublin/estate-agents/dublin-2/kellywalshauctioneers/,"€3,500 Per month","3 Albany, Killiney Hill Road, Killiney, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/killiney/3-albany-killiney-hill-road-killiney-dublin-1893368/,-6.121359,53.251776
930,https://www.daft.ie/dublin/estate-agents/ifsc/sherryfitzlettings/,"€1,950 Per month","Kings Court, Parnell Street, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/kings-court-parnell-street-dublin-1-dublin-1892339/,-6.264753,53.350935
931,https://www.daft.ie/dublin/estate-agents/ifsc/sherryfitzlettings/,"€1,750 Per month","The Distillery, Distillery Road, Drumcondra, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/drumcondra/the-distillery-distillery-road-drumcondra-dublin-1891518/,-6.248154,53.363793
932,https://www.daft.ie/dublin/estate-agents/ifsc/sherryfitzlettings/,"€3,300 Per month","Drumcondra Park, Drumcondra, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/drumcondra/drumcondra-park-drumcondra-dublin-1894206/,-6.25641,53.361224
933,https://www.daft.ie/dublin/estate-agents/ifsc/sherryfitzlettings/,"€1,925 Per month","Barrow House, Custom House Square, Ifsc, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/ifsc/barrow-house-custom-house-square-ifsc-dublin-1893896/,-6.242875,53.349565
934,https://www.daft.ie/dublin/estate-agents/ifsc/sherryfitzlettings/,"€1,800 Per month","Saunders House, Spencer Dock, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/saunders-house-spencer-dock-dublin-1-dublin-1896741/,-6.237862,53.3493
935,https://www.daft.ie/dublin/estate-agents/ifsc/sherryfitzlettings/,"€2,300 Per month","Saunders House, Spencer Dock, Ifsc, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/ifsc/saunders-house-spencer-dock-ifsc-dublin-1897547/,-6.239767,53.349356
936,https://www.daft.ie/dublin/estate-agents/ifsc/sherryfitzlettings/,"€2,200 Per month","Mount Prospect Drive, Clontarf, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/clontarf/mount-prospect-drive-clontarf-dublin-1891962/,-6.185323,53.368255
937,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€3,120 Per month","Shelbourne Court, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shelbourne-court-ballsbridge-dublin-1895844/,-6.232324,53.330709
938,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€7,500 Per month","Wellington Road, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/ballsbridge/wellington-road-ballsbridge-dublin-1893509/,-6.24133,53.329862
939,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€2,850 Per month","Shrewsbury Square, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shrewsbury-square-ballsbridge-dublin-1896902/,-6.221042,53.325724
940,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€2,400 Per month","Shelbourne Hall, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shelbourne-hall-ballsbridge-dublin-1896886/,-6.232652,53.330822
941,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€2,274 Per month","Shelbourne Hall, Shelbourne Rd, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shelbourne-hall-shelbourne-rd-ballsbridge-dublin-1894720/,-6.232647,53.330822
942,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€3,450 Per month","St. Johns, Sandymount, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/sandymount/st-johns-sandymount-dublin-1897311/,-6.214598,53.323378
943,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€2,750 Per month","Shrewsbury Sq, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shrewsbury-sq-ballsbridge-dublin-1896897/,-6.221128,53.325749
944,https://www.daft.ie/dublin/estate-agents/ballsbridge/sflettingsballsbridge/,"€3,450 Per month","Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shelbourne-hall-shelbourne-road-ballsbridge-dublin-1897313/,-6.232647,53.330822
945,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€2,300 Per month","Milltown Avenue, Mount St. Annes, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/milltown-avenue-mount-st-annes-milltown-dublin-1895600/,-6.251239,53.313831
946,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€2,500 Per month","Balnagowan, Palmerstown Park, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/balnagowan-palmerstown-park-rathmines-dublin-1897067/,-6.260085,53.312742
947,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€1,700 Per month","The Village Gate, Dalkey, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/dalkey/the-village-gate-dalkey-dublin-1895873/,-6.10682,53.275397
948,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€3,250 Per month","The Cloisters, Carysfort Avenue, Blackrock, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/blackrock/the-cloisters-carysfort-avenue-blackrock-dublin-1894263/,-6.184112,53.293133
949,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€4,000 Per month","Sandycove Avenue West, Sandycove, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/sandycove/sandycove-avenue-west-sandycove-dublin-1896142/,-6.114904,53.287602
950,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€2,700 Per month","Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/brook-house-corrig-avenue-dun-laoghaire-dublin-1891915/,-6.133121,53.290573
951,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€2,200 Per month","Robin Hill Sandyford Road, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/robin-hill-sandyford-road-sandyford-dublin-1896156/,-6.228646,53.275916
952,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/sflettingsstillorgan/,"€5,950 Per month","Sorrento Road, Dalkey, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/dalkey/sorrento-road-dalkey-dublin-1890260/,-6.095908,53.271582
