id,agentURL,price,addr,daftURL,longitude,latitude,overviews,city_center_distance,dwelling_type
259,NULL,"€2,700 Per month","44 Clonliffe Gardens, Drumcondra, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/drumcondra/44-clonliffe-gardens-drumcondra-dublin-1930015/,-6.246897,53.362902,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",1.9,"House to Rent"
260,https://www.daft.ie/dublin/estate-agents/dublin-2/scandik/,"€975 Per week","Alexandra Walk, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/alexandra-walk-dublin-2-dublin-1914157/,-6.267641,53.339847,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1,"Apartment to Rent"
261,https://www.daft.ie/dublin/estate-agents/tallaght/REAMcGEE/,"€2,400 Per month","Maplewood Avenue, Springfield, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/maplewood-avenue-springfield-tallaght-dublin-1927744/,-6.385075,53.283972,"Furnished, 4 Bedrooms (1 single, 3 double), 1 Bathroom",10.9,"House to Rent"
262,https://www.daft.ie/dublin/estate-agents/tallaght/REAMcGEE/,"€2,600 Per month","Woodpark, Castleknock, Dublin 15",http://www.daft.ie/dublin/houses-for-rent/castleknock/woodpark-castleknock-dublin-1927738/,-6.369752,53.383221,"Unfurnished, 4 Bedrooms (1 single, 3 double), 2 Bathrooms",8.4,"House to Rent"
263,https://www.daft.ie/dublin/estate-agents/tallaght/REAMcGEE/,"€1,295 Per month","Village Square, Tallaght, Dublin 24",http://www.daft.ie/dublin/apartments-for-rent/tallaght/village-square-tallaght-dublin-1929946/,-6.362962,53.286455,"Furnished, 1 Bedroom (1 double), 1 Bathroom",9.7,"Apartment to Rent"
264,https://www.daft.ie/dublin/estate-agents/tallaght/REAMcGEE/,"€1,800 Per month","Westpark Gate, Tallaght, Dublin 24",http://www.daft.ie/dublin/apartments-for-rent/tallaght/westpark-gate-tallaght-dublin-1929846/,-6.362604,53.287379,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",9.6,"Apartment to Rent"
265,https://www.daft.ie/dublin/estate-agents/tallaght/REAMcGEE/,"€1,600 Per month","Marlfield Close, Tallaght, Dublin 24",http://www.daft.ie/dublin/apartments-for-rent/tallaght/marlfield-close-tallaght-dublin-1930142/,-6.369712,53.270303,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",11.3,"Apartment to Rent"
266,https://www.daft.ie/dublin/estate-agents/goatstown/lynam/,"€2,500 Per month","24 Donnybrook Green, Donnybrook, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/donnybrook/24-donnybrook-green-donnybrook-dublin-1899566/,-6.403494,53.288219,"Furnished, 1 Bedroom (1 double), 1 Bathroom",11.6,"Apartment to Rent"
267,https://www.daft.ie/dublin/estate-agents/goatstown/lynam/,"€4,100 Per month","33 South Avenue, Mount Merrion, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/mount-merrion/33-south-avenue-mount-merrion-dublin-1912580/,-6.209098,53.290646,"Unfurnished, 5 Bedrooms (2 single, 3 double), 3 Bathrooms",7.1,"House to Rent"
268,https://www.daft.ie/dublin/estate-agents/goatstown/lynam/,"€2,400 Per month","Roebuck Downs, Clonskeagh, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/clonskeagh/roebuck-downs-clonskeagh-dublin-1928656/,-6.223823,53.302389,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",5.5,"House to Rent"
269,https://www.daft.ie/dublin/estate-agents/goatstown/lynam/,"€4,000 Per month","4 Friarsland Avenue, Clonskeagh, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/clonskeagh/4-friarsland-avenue-clonskeagh-dublin-1919388/,-6.235617,53.299384,"Furnished or unfurnished, 4 Bedrooms (4 double), 2 Bathrooms",5.5,"House to Rent"
270,https://www.daft.ie/dublin/estate-agents/goatstown/lynam/,"€3,000 Per month","Fitzwilliam Courtwinton Roadranelagh, Ranelagh, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/ranelagh/fitzwilliam-courtwinton-roadranelagh-ranelagh-dublin-1925614/,-6.250550,53.328723,"Furnished, 1 Bedroom (1 double), 1 Bathroom",2.1,"Apartment to Rent"
271,https://www.daft.ie/dublin/estate-agents/goatstown/lynam/,"€2,500 Per month","Larkfield Grove, Harold'S Cross, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/harolds-cross/larkfield-grove-harolds-cross-dublin-1928968/,-6.288223,53.317007,"Furnished, 3 Bedrooms (1 single, 2 double), 1 Bathroom",3.9,"House to Rent"
272,https://www.daft.ie/dublin/estate-agents/goatstown/lynam/,"€3,500 Per month","Just Off Carysfort Avenue, Blackrock, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/blackrock/just-off-carysfort-avenue-blackrock-dublin-1930594/,-6.180050,53.293052,"Furnished, 4 Bedrooms (2 single, 2 double), 3 Bathrooms",8,"House to Rent"
273,https://www.daft.ie/kildare/estate-agents/maynooth/coonanproperty/,"€2,700 Per month","Cedarview, Northwood, Santry, Dublin 9",http://www.daft.ie/dublin/houses-for-rent/santry/cedarview-northwood-santry-dublin-1925748/,-6.256674,53.405304,"Unfurnished, 4 Bedrooms (4 double), 3 Bathrooms",6.5,"House to Rent"
274,NULL,"€3,000 Per month","Griffith Avenue, Glasnevin, Dublin 11, Glasnevin, Dublin 9",http://www.daft.ie/dublin/houses-for-rent/glasnevin/griffith-avenue-glasnevin-dublin-11-glasnevin-dublin-1921473/,-6.275519,53.379850,"Furnished, 4 Bedrooms (4 double), 3 Bathrooms",3.8,"House to Rent"
275,NULL,"€2,200 Per month","Fitzgerald Street, Harold'S Cross, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/harolds-cross/fitzgerald-street-harolds-cross-dublin-1914726/,-6.274063,53.327402,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",2.4,"House to Rent"
276,NULL,"€940 Per month","Pembroke Road, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/studio-apartments-for-rent/ballsbridge/pembroke-road-ballsbridge-dublin-1930051/,-6.236182,53.332044,,2.3,"Studio apartment to Rent"
277,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€805 Per week","Grande Central, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/grande-central-sandyford-dublin-1485752/,-6.224923,53.269971,"Furnished, 2 Bedrooms (1 double, 1 twin), 2 Bathrooms",8.9,"Apartment to Rent"
278,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€1,127 Per week","Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/baggot-rath-penthouse-apartment-newbridge-avenue-ballsbridge-dublin-1485761/,-6.223873,53.335482,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.7,"Apartment to Rent"
279,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€1,050 Per week","Baggot Rath 2Bs4, Newbridge Avenue, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/dublin-4/baggot-rath-2bs4-newbridge-avenue-dublin-4-dublin-1485770/,-6.223873,53.335482,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.7,"Apartment to Rent"
280,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€805 Per week","The Forum, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/the-forum-sandyford-dublin-1485781/,-6.210567,53.277612,"Furnished, 2 Bedrooms (1 double, 1 twin), 2 Bathrooms",8.4,"Apartment to Rent"
281,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€1,155 Per week","Baggot Rath 3Bs5, Newbridge Avenue, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/baggot-rath-3bs5-newbridge-avenue-ballsbridge-dublin-1485792/,-6.223873,53.335482,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",2.7,"Apartment to Rent"
282,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€840 Per week","Ferncourt, Stepaside, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/stepaside/ferncourt-stepaside-dublin-1823847/,-6.207590,53.253511,"Furnished, 3 Bedrooms (2 single, 1 double), 2 Bathrooms",11,"Apartment to Rent"
283,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€1,400 Per week","Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/stillorgan/galloping-green-stillorgan-co-dublin-stillorgan-dublin-1823853/,-6.186037,53.279924,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",8.9,"Apartment to Rent"
284,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€910 Per week","Kelston Avenue, Foxrock, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/foxrock/kelston-avenue-foxrock-dublin-1823858/,-6.185195,53.277455,"Furnished, 2 Bedrooms (1 double, 1 twin), 2 Bathrooms",9.2,"House to Rent"
285,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€1,050 Per week","Lime Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/lime-street-dublin-2-dublin-1923136/,-6.243826,53.345045,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",1.1,"Apartment to Rent"
286,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€900 Per week","Adelphi House, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/adelphi-house-dun-laoghaire-dublin-1823184/,-6.132299,53.290333,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",10.6,"Apartment to Rent"
287,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€980 Per week","The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/the-cubes-3-floor-4-beacon-south-quarter-sandyford-dublin-1823879/,-6.216309,53.277570,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",8.3,"Apartment to Rent"
288,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€945 Per week","The Amber The Grange Brewery Road, Blackrock, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/blackrock/the-amber-the-grange-brewery-road-blackrock-dublin-1823886/,-6.193856,53.281970,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",8.5,"Apartment to Rent"
289,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€1,400 Per week","Ridge Hall Ballybrack, Glenageary, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/glenageary/ridge-hall-ballybrack-glenageary-dublin-1823868/,-6.124035,53.251506,"Furnished, 3 Bedrooms (2 double, 1 twin), 3 Bathrooms",14,"Apartment to Rent"
290,https://www.daft.ie/wicklow/estate-agents/wicklow-town/irelandathome/,"€700 Per week","Aikens Village, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/aikens-village-sandyford-dublin-1788052/,-6.226902,53.263266,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",9.6,"Apartment to Rent"
291,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,700 Per month","Grosvenor Place, Rathmines, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/rathmines/grosvenor-place-rathmines-dublin-1910033/,-6.271624,53.320083,"Furnished, 1 Bedroom (1 double), 1 Bathroom",3.1,"Flat to Rent"
292,/agent.daft?id=10567&p=vpyvqqsx,"€2,250 Per month","Aungier Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/aungier-street-dublin-2-dublin-1908003/,-6.265533,53.338826,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",1,"Apartment to Rent"
293,https://www.daft.ie/dublin/estate-agents/crumlin/castleestatesterenure/,"€1,600 Per month","Hampton Wood Park, Finglas, Dublin 11",http://www.daft.ie/dublin/apartments-for-rent/finglas/hampton-wood-park-finglas-dublin-1930843/,-6.286799,53.405577,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",6.8,"Apartment to Rent"
294,https://www.daft.ie/dublin/estate-agents/dublin-8/martinpropertyconsultants/,"€1,456 Per month","Rathgar Road, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/rathgar-road-rathmines-dublin-1895051/,-6.269728,53.318291,"Furnished, 1 Bedroom (1 double), 1 Bathroom",3.3,"Apartment to Rent"
295,https://www.daft.ie/dublin/estate-agents/dublin-2/newcityestates/,"€1,800 Per month","Thomas Street, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/dublin-8/thomas-street-dublin-8-dublin-1930849/,-6.283815,53.343698,"Furnished, 1 Bedroom (1 double), 1 Bathroom",1.7,"Apartment to Rent"
296,https://www.daft.ie/dublin/estate-agents/malahide/brophyestates/,"€1,500 Per month","The Plaza, Swords, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/swords/the-plaza-swords-dublin-1924257/,-6.220619,53.456410,"Furnished, 2 Bedrooms (1 single, 1 double), 1 Bathroom",12.4,"Apartment to Rent"
297,https://www.daft.ie/dublin/estate-agents/swords/shaneredmond/,"€3,900 Per month","'La Cantera', The Quarry, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/la-cantera-the-quarry-malahide-dublin-1930584/,-6.150138,53.450924,"Furnished, 4 Bedrooms (1 single, 3 double), 2 Bathrooms",13.6,"House to Rent"
298,NULL,"€925 Per month","Grove Park, Rathmines, Dublin 6",http://www.daft.ie/dublin/studio-apartments-for-rent/rathmines/grove-park-rathmines-dublin-1915963/,-6.265606,53.329410,,2,"Studio apartment to Rent"
299,NULL,"€1,480 Per month","32 Garville Avenue Rathgar, Rathgar, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/rathgar/32-garville-avenue-rathgar-rathgar-dublin-1929695/,-6.272234,53.316177,"Furnished, 2 Bedrooms (2 single), 1 Bathroom",3.6,"Flat to Rent"
300,https://www.daft.ie/dublin/estate-agents/smithfield/IRES/,"€3,230 Per month","The Marker, Lazer Lane, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/the-marker-lazer-lane-dublin-2-dublin-1928395/,-6.239317,53.344752,"Furnished, 2 Bedrooms (2 double), 3 Bathrooms",1.4,"Apartment to Rent"
301,NULL,"€3,250 Per month","43 Hampton Park, St. Helen'S Wood, Booterstown, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/booterstown/43-hampton-park-st-helens-wood-booterstown-dublin-1910285/,-6.203612,53.300622,"Unfurnished, 4 Bedrooms (4 double), 3 Bathrooms",6.4,"House to Rent"
302,NULL,"€4,000 Per month","Albany Avenue, Monkstown, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/monkstown/albany-avenue-monkstown-dublin-1929933/,-6.157858,53.294976,"Unfurnished, 3 Bedrooms (3 double), 4 Bathrooms",8.9,"House to Rent"
303,https://www.daft.ie/dublin/estate-agents/booterstown/bellevueproperty/,"€3,926 Per month","Donnybrook Castle, Donnybrook, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/donnybrook/donnybrook-castle-donnybrook-dublin-1929065/,-6.230018,53.316360,"Furnished, 4 Bedrooms (1 single, 3 double), 2 Bathrooms",3.9,"House to Rent"
304,NULL,"€3,500 Per month","135 Lansdown Park, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/ballsbridge/135-lansdown-park-ballsbridge-dublin-1918546/,-6.231359,53.329766,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",2.7,"House to Rent"
305,NULL,"€4,750 Per month","Off Clonskeagh Road, Clonskeagh, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/clonskeagh/off-clonskeagh-road-clonskeagh-dublin-1923244/,-6.232893,53.298732,"Unfurnished, 4 Bedrooms (4 double), 5 Bathrooms",5.7,"House to Rent"
306,NULL,"€5,500 Per month","Nutley Avenue, Donnybrook, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/donnybrook/nutley-avenue-donnybrook-dublin-1918545/,-6.218264,53.317849,"Unfurnished, 5 Bedrooms (5 double), 5 Bathrooms",4.3,"House to Rent"
307,NULL,"€6,000 Per month","Dunloe Hall, Merrion Square, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/dunloe-hall-merrion-square-dublin-2-dublin-1918748/,-6.252561,53.338984,"Unfurnished, 3 Bedrooms (3 double), 4 Bathrooms",1,"Apartment to Rent"
308,NULL,"€6,000 Per month","Breffni Terrace, Sandycove, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/sandycove/breffni-terrace-sandycove-dublin-1927901/,-6.113507,53.285448,"Unfurnished, 5 Bedrooms (5 double), 5 Bathrooms",11.9,"House to Rent"
309,NULL,"€1,325 Per month","Temple Street , Nerneys Court . Dublin 1, Phibsborough, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/phibsborough/temple-street-nerneys-court-dublin-1-phibsborough-dublin-1930228/,-6.260788,53.356357,"1 Bedroom (1 double), 1 Bathroom",1,"Apartment to Rent"
310,NULL,"€2,450 Per month","Mount St Annes, Milltown, Dublin 6, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/mount-st-annes-milltown-dublin-6-milltown-dublin-1930841/,-6.245401,53.316127,"Furnished or unfurnished, 2 Bedrooms (2 double), 2 Bathrooms",3.6,"Apartment to Rent"
311,/agent.daft?id=8834&p=rpswvswq,"€2,500 Per month","Longwood Park, Rathfarnham, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/rathfarnham/longwood-park-rathfarnham-dublin-1928342/,-6.278480,53.290374,"Furnished, 4 Bedrooms (2 single, 2 double), 2 Bathrooms",6.4,"House to Rent"
312,https://www.daft.ie/dublin/estate-agents/dublin-2/savillsmolesworthstreet/,"€1,800 Per month","Hsq, St. Johns Road West, Kilmainham, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/kilmainham/hsq-st-johns-road-west-kilmainham-dublin-1928817/,-6.296239,53.345312,"Furnished, 1 Bedroom (1 double), 1 Bathroom",2.5,"Apartment to Rent"
313,NULL,"€1,700 Per month","Cedar Square Ridgewood, Swords, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/swords/cedar-square-ridgewood-swords-dublin-1928594/,-6.230309,53.457655,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",12.4,"Apartment to Rent"
314,NULL,"€2,500 Per month","Cloister Close, Blackrock, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/blackrock/cloister-close-blackrock-dublin-1930837/,-6.186918,53.292632,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",7.8,"Apartment to Rent"
315,https://www.daft.ie/dublin/estate-agents/rathgar/dublinpropertyrentals/,"€2,215 Per month","The Tannery Cork Street, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/dublin-8/the-tannery-cork-street-dublin-8-dublin-1930488/,-6.287182,53.336599,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.2,"Apartment to Rent"
316,https://www.daft.ie/dublin/estate-agents/foxrock/propertyrentals/,"€3,000 Per month","Annesley Park, Ranelagh, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/ranelagh/annesley-park-ranelagh-dublin-1930830/,-6.256879,53.320321,"Furnished or unfurnished, 4 Bedrooms (4 double), 2 Bathrooms",3,"House to Rent"
317,NULL,"€1,650 Per month","Oldcourt Lodge, Ballycullen, Dublin 24",http://www.daft.ie/dublin/apartments-for-rent/ballycullen/oldcourt-lodge-ballycullen-dublin-1930111/,-6.345162,53.273734,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",10,"Apartment to Rent"
318,https://www.daft.ie/dublin/estate-agents/dublin-4/mdpropertymanagement/,"€1,900 Per month","Ellensbrough Park, Kiltipper Road, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/ellensbrough-park-kiltipper-road-tallaght-dublin-1930831/,-6.367559,53.268535,"Furnished, 3 Bedrooms (1 single, 2 double), 3 Bathrooms",11.3,"House to Rent"
319,https://www.daft.ie/dublin/estate-agents/foxrock/propertyrentals/,"€2,100 Per month","The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/the-cedars-herbert-park-lane-ballsbridge-dublin-1930834/,-6.231962,53.327321,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",2.9,"Apartment to Rent"
320,https://www.daft.ie/dublin/estate-agents/balgriffin/StuartMcDonnellProperties/,"€3,000 Per month","150 Howth Road, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/150-howth-road-clontarf-dublin-1930833/,-6.191689,53.376117,"Furnished, 3 Bedrooms (3 double), 2 Bathrooms",5.5,"Apartment to Rent"
321,https://www.daft.ie/dublin/estate-agents/dublin-2/homelocators/,"€2,500 Per month","Ashington Court, Navan Road, Dublin 7",http://www.daft.ie/dublin/houses-for-rent/dublin-7/ashington-court-navan-road-dublin-7-dublin-1927704/,-6.317514,53.374009,"Furnished, 3 Bedrooms (1 single, 2 double), 3 Bathrooms",4.9,"House to Rent"
322,https://www.daft.ie/dublin/estate-agents/dublin-2/homelocators/,"€6,340 Per month","Ranelagh, Ranelagh, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/ranelagh/ranelagh-ranelagh-dublin-1928505/,-6.258699,53.328479,"Unfurnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",2.1,"House to Rent"
323,https://www.daft.ie/dublin/estate-agents/dublin-2/homelocators/,"€2,900 Per month","Fortfield Drive, Terenure, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/terenure/fortfield-drive-terenure-dublin-1923282/,-6.302645,53.301679,"Unfurnished, 4 Bedrooms (1 single, 3 double), 2 Bathrooms",5.8,"House to Rent"
324,https://www.daft.ie/louth/estate-agents/drogheda/droghedaps/,"€2,500 Per month","Seabury Crescent, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/seabury-crescent-malahide-dublin-1926512/,-6.179425,53.452658,"Furnished, 4 Bedrooms (2 single, 2 double), 3 Bathrooms",12.9,"House to Rent"
325,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€2,600 Per month","Coolmine, Coolmine, Dublin 15",http://www.daft.ie/dublin/houses-for-rent/coolmine/coolmine-coolmine-dublin-1925381/,-6.402139,53.385186,"Furnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",10.4,"House to Rent"
326,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€3,250 Per month","Robinhood Road, Ballymount, Dublin 12",http://www.daft.ie/dublin/houses-for-rent/ballymount/robinhood-road-ballymount-dublin-1927418/,-6.351358,53.320373,"Furnished, 5 Bedrooms (5 double), 4 Bathrooms",6.8,"House to Rent"
327,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,680 Per month","Millcourt Avenue, Clondalkin, Dublin 22",http://www.daft.ie/dublin/houses-for-rent/clondalkin/millcourt-avenue-clondalkin-dublin-1927656/,-6.416290,53.320894,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",10.9,"House to Rent"
328,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,200 Per month","Charleville Avenue, North Strand, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/north-strand/charleville-avenue-north-strand-dublin-1913638/,-6.245037,53.358565,"Furnished, 1 Bedroom (1 double), 1 Bathroom",1.6,"Apartment to Rent"
329,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,750 Per month","Carrigmore Green, Saggart, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/saggart/carrigmore-green-saggart-dublin-1906227/,-6.427190,53.281657,"Furnished, 3 Bedrooms (3 double), 3 Bathrooms",13.4,"House to Rent"
330,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€2,750 Per month","Elmwood, Swords, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/swords/elmwood-swords-dublin-1904325/,-6.222096,53.455446,"Furnished, 5 Bedrooms (5 double), 2 Bathrooms",12.3,"House to Rent"
331,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,650 Per month","Hazelgrove Court, Tallaght, Dublin 24",http://www.daft.ie/dublin/apartments-for-rent/tallaght/hazelgrove-court-tallaght-dublin-1926188/,-6.395558,53.276004,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",12.1,"Apartment to Rent"
332,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€2,000 Per month","Fairways, Finglas, Dublin 11",http://www.daft.ie/dublin/houses-for-rent/finglas/fairways-finglas-dublin-1902975/,-6.287314,53.381870,"Furnished or unfurnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",4.3,"House to Rent"
333,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€2,300 Per month","Raglan Road, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/raglan-road-ballsbridge-dublin-1925483/,-6.237922,53.331442,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",2.3,"Apartment to Rent"
334,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€2,800 Per month","Neilstown Park, Clondalkin, Dublin 22",http://www.daft.ie/dublin/houses-for-rent/clondalkin/neilstown-park-clondalkin-dublin-1925040/,-6.395808,53.337983,"Furnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",9.2,"House to Rent"
335,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,650 Per month","Avonbeg, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/avonbeg-tallaght-dublin-1917957/,-6.352663,53.285798,"Furnished, 3 Bedrooms (3 single), 1 Bathroom",9.2,"House to Rent"
336,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€2,200 Per month","Gateway, Ballymun, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/ballymun/gateway-ballymun-dublin-1924036/,-6.276742,53.399582,"Furnished, 3 Bedrooms (3 double), 1 Bathroom",5.9,"Apartment to Rent"
337,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,600 Per month","Mayeston Square, Finglas, Dublin 11",http://www.daft.ie/dublin/apartments-for-rent/finglas/mayeston-square-finglas-dublin-1926239/,-6.288344,53.406902,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",6.9,"Apartment to Rent"
338,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,550 Per month","Cardiffsbridge Avenue, Finglas, Dublin 11",http://www.daft.ie/dublin/houses-for-rent/finglas/cardiffsbridge-avenue-finglas-dublin-1925730/,-6.316419,53.387487,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",5.9,"House to Rent"
339,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,600 Per month","Wellmount Green, Finglas, Dublin 11",http://www.daft.ie/dublin/houses-for-rent/finglas/wellmount-green-finglas-dublin-1930461/,-6.309761,53.385191,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",5.4,"House to Rent"
340,https://www.daft.ie/dublin/estate-agents/terenure/raycookelettings/,"€1,800 Per month","Clearstream Court, Finglas, Dublin 11",http://www.daft.ie/dublin/houses-for-rent/finglas/clearstream-court-finglas-dublin-1912433/,-6.299094,53.392247,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",5.7,"House to Rent"
